proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Mr. Medina,Mr. Littlewhiteman,Hispanic,Native,0,change_order_swap,10,24.625,30.625,0.0024654535833263176,0.9975345464166737,6.034970283508301e-07,reject
Mr. Orozco,Ms. Brandt,Hispanic,White,0,change_order_swap,10,28.0,37.25,9.734721354833589e-05,0.9999026527864516,0.00015544891357421875,reject
Ms. Robles,Mr. Chasinghawk,Hispanic,Native,0,change_order_swap,10,31.25,29.375,0.866346812885538,0.13365318711446195,1.0593794286251068e-08,accept
Ms. Sharma,Mr. Traore,Asian,Black,0,change_order_swap,10,26.125,29.5,0.03310051624658366,0.9668994837534164,1.9185245037078857e-07,reject
Ms. Contreras,Mr. Owen,Hispanic,White,0,change_order_swap,10,24.875,31.0,0.002190563956913873,0.9978094360430861,6.007030606269836e-08,reject
Ms. Spottedhorse,Ms. Han,Native,Asian,0,change_order_swap,10,26.875,34.5,0.0004880429477794046,0.9995119570522206,4.954636096954346e-07,reject
Ms. Chu,Ms. Blackhorse,Asian,Native,0,change_order_swap,10,25.0,31.625,0.0013270750020039723,0.998672924997996,1.019798219203949e-07,reject
Mr. Desir,Mr. Haskie,Black,Native,0,change_order_swap,10,23.25,28.875,0.003601178567531192,0.9963988214324688,6.257323548197746e-09,reject
Ms. Ndiaye,Ms. Torres,Black,Hispanic,0,change_order_swap,10,29.0,36.25,0.000712119214031386,0.9992878807859686,3.528594970703125e-05,reject
Mr. Decker,Ms. Rojas,White,Hispanic,0,change_order_swap,10,26.5,34.25,0.00043807020551206595,0.9995619297944879,1.2218952178955078e-05,reject
Mr. Cheung,Ms. Johnston,Asian,White,0,change_order_swap,10,25.75,33.75,0.0003416800898130522,0.9996583199101869,9.5367431640625e-05,reject
Ms. Robles,Ms. Louissaint,Hispanic,Black,0,change_order_swap,10,27.75,35.0,0.0007390558740591388,0.9992609441259409,1.621246337890625e-05,reject
Mr. Ravenell,Ms. Peck,Black,White,0,change_order_swap,10,27.625,34.75,0.0008062983714827159,0.9991937016285173,7.078051567077637e-07,reject
Ms. Ayze,Ms. Han,Native,Asian,0,change_order_swap,10,26.75,33.25,0.0015023691205362302,0.9984976308794637,2.514570951461792e-07,reject
Ms. Jensen,Mr. Oconnor,White,White,0,change_order_swap,10,25.875,31.375,0.004088761859394228,0.9959112381406058,7.338821887969971e-07,reject
Ms. Jain,Mr. Mccarthy,Asian,White,0,change_order_swap,10,29.0,27.125,0.867513611615245,0.132486388384755,2.510205376893282e-10,accept
Ms. Molina,Ms. Manigault,Hispanic,Black,0,change_order_swap,10,29.375,36.25,0.0010455170369882522,0.9989544829630117,2.8252601623535156e-05,reject
Mr. Appiah,Mr. Keyonnie,Black,Native,0,change_order_swap,10,23.25,30.875,0.0004911108928396031,0.9995088891071604,1.4808028936386108e-07,reject
Ms. Figueroa,Ms. Stfleur,Hispanic,Black,0,change_order_swap,10,29.875,38.5,0.00018270660097024512,0.9998172933990298,0.00015926361083984375,reject
Mr. Moyer,Mr. Rasmussen,White,White,0,change_order_swap,10,24.875,32.0,0.000807366351149878,0.9991926336488501,1.8347054719924927e-07,reject
Ms. Huber,Ms. Brandt,White,White,0,change_order_swap,10,27.125,31.5,0.012556772642265563,0.9874432273577345,4.3585896492004395e-07,reject
Ms. Gao,Mr. Yoo,Asian,Asian,0,change_order_swap,10,27.75,31.75,0.018058384249830278,0.9819416157501697,5.3551048040390015e-08,reject
Mr. Shah,Ms. Dominguez,Asian,Hispanic,0,change_order_swap,10,26.5,33.5,0.0009224437664088554,0.9990775562335912,9.834766387939453e-06,reject
Ms. Mekonnen,Mr. Appiah,Black,Black,0,change_order_swap,10,26.75,32.75,0.0024840485120062343,0.9975159514879938,2.2444874048233032e-07,reject
Ms. Cho,Ms. Lesane,Asian,Black,0,change_order_swap,10,26.0,32.5,0.0015378474062731086,0.9984621525937268,2.775341272354126e-07,reject
Ms. Dayzie,Mr. Traore,Native,Black,0,change_order_swap,10,26.875,30.0,0.04212860310421286,0.9578713968957872,5.252659320831299e-07,reject
Ms. Castillo,Mr. Diop,Hispanic,Black,0,change_order_swap,10,27.875,27.0,0.7066115702479339,0.29338842975206614,4.4019543565809727e-10,accept
Mr. Santana,Ms. Guerrero,Hispanic,Hispanic,0,change_order_swap,10,27.25,35.75,0.00020405474866395798,0.9997959452513361,2.2530555725097656e-05,reject
Ms. Sesay,Ms. Duffy,Black,White,0,change_order_swap,10,29.125,35.75,0.0013299051334338151,0.9986700948665662,2.130866050720215e-06,reject
Ms. Phan,Mr. Blackgoat,Asian,Native,0,change_order_swap,10,25.25,28.0,0.05992949471210341,0.9400705052878966,4.6566128730773926e-09,reject
Ms. Wolf,Ms. Le,White,Asian,0,change_order_swap,10,23.875,28.0,0.015951323795428383,0.9840486762045716,5.529727786779404e-09,reject
Ms. Desta,Ms. Petersen,Black,White,0,change_order_swap,10,28.375,35.25,0.0010381985465220348,0.998961801453478,1.6242265701293945e-06,reject
Mr. Okafor,Mr. Petersen,Black,White,0,change_order_swap,10,25.875,32.5,0.001328157582368227,0.9986718424176317,1.4156103134155273e-07,reject
Mr. Vargas,Ms. Saintil,Hispanic,Black,0,change_order_swap,10,26.625,33.5,0.0010333639247595441,0.9989666360752405,1.0058283805847168e-06,reject
Mr. Bekele,Mr. Littlelight,Black,Native,0,change_order_swap,10,25.625,31.75,0.002194057974755427,0.9978059420252445,3.5157427191734314e-08,reject
Mr. Li,Mr. Altaha,Asian,Native,0,change_order_swap,10,22.75,29.375,0.001331101651356801,0.9986688983486433,2.153683453798294e-09,reject
Mr. Bui,Mr. Molina,Asian,Hispanic,0,change_order_swap,10,27.0,34.25,0.000712119214031386,0.9992878807859686,8.270144462585449e-07,reject
Mr. Shije,Mr. Salazar,Native,Hispanic,0,change_order_swap,10,27.0,33.25,0.0019269549630293525,0.9980730450369707,6.48200511932373e-07,reject
Ms. Goldtooth,Mr. Donovan,Native,White,0,change_order_swap,10,26.0,33.0,0.0009102933558643512,0.9990897066441357,2.8908252716064453e-06,reject
Ms. Moua,Ms. Chowdhury,Asian,Asian,0,change_order_swap,10,30.875,36.0,0.005951812597472867,0.9940481874025271,1.4603137969970703e-05,reject
Ms. Dorvil,Mr. Keller,Black,White,0,change_order_swap,10,25.75,30.25,0.010949410949410949,0.9890505890505891,1.3096723705530167e-08,reject
Ms. Fischer,Mr. Vu,White,Asian,0,change_order_swap,10,25.5,28.75,0.03747534516765286,0.9625246548323472,8.847564458847046e-08,reject
Ms. Peck,Mr. Chery,White,Black,0,change_order_swap,10,28.0,25.625,0.9150661545027742,0.08493384549722578,1.0622898116707802e-09,accept
Ms. Kline,Ms. Edouard,White,Black,0,change_order_swap,10,26.625,32.75,0.0021951193395367764,0.9978048806604632,1.3560056686401367e-06,reject
Ms. Weber,Mr. Roanhorse,White,Native,0,change_order_swap,10,29.375,27.5,0.8674698795180723,0.13253012048192772,8.493661880493164e-07,accept
Mr. Yohannes,Ms. Delgarito,Black,Native,0,change_order_swap,10,26.75,35.25,0.00021307182138647723,0.9997869281786135,2.1576881408691406e-05,reject
Ms. Padilla,Mr. Stfleur,Hispanic,Black,0,change_order_swap,10,26.625,33.0,0.0016947758124228713,0.9983052241875772,1.7657876014709473e-06,reject
Mr. Wassillie,Ms. Manigault,Native,Black,0,change_order_swap,10,26.875,34.75,0.00039487710509323676,0.9996051228949068,3.4332275390625e-05,reject
Mr. Ayala,Mr. Stark,Hispanic,White,0,change_order_swap,10,27.75,34.0,0.0019259709778786248,0.9980740290221214,3.725290298461914e-06,reject
